Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,
SAC,SAC vs. LAL,12/21/2014,W,48,108,38,79,48.1,7,23,30.4,25,36,69.4,10,34,44,15,14,8,7,25,7,
NOP,NOP @ OKC,12/21/2014,W,48,101,43,90,47.8,7,20,35.0,8,10,80.0,10,29,39,33,12,11,7,17,2,
BOS,BOS @ MIA,12/21/2014,L,48,84,33,83,39.8,6,23,26.1,12,15,80.0,14,28,42,22,15,6,4,18,-16,
OKC,OKC vs. NOP,12/21/2014,L,48,99,38,83,45.8,5,20,25.0,18,24,75.0,16,31,47,17,16,7,5,13,-2,
ORL,ORL vs. PHI,12/21/2014,L,48,88,35,84,41.7,7,23,30.4,11,20,55.0,13,30,43,21,14,11,6,22,-8,
NYK,NYK @ TOR,12/21/2014,L,48,108,40,82,48.8,5,14,35.7,23,26,88.5,8,24,32,27,12,6,5,22,-10,
TOR,TOR vs. NYK,12/21/2014,W,48,118,42,86,48.8,14,33,42.4,20,27,74.1,16,27,43,24,10,7,4,24,10,
IND,IND @ MIN,12/21/2014,W,48,100,42,84,50.0,6,19,31.6,10,14,71.4,8,28,36,25,13,9,6,17,4,
WAS,WAS vs. PHX,12/21/2014,L,48,92,34,83,41.0,3,14,21.4,21,29,72.4,15,27,42,11,13,11,4,23,-12,
LAL,LAL @ SAC,12/21/2014,L,48,101,33,87,37.9,10,26,38.5,25,30,83.3,18,29,47,14,17,8,2,29,-7,
MIA,MIA vs. BOS,12/21/2014,W,48,100,37,78,47.4,6,21,28.6,20,26,76.9,6,32,38,18,11,9,3,14,16,
DAL,DAL vs. SAS,12/20/2014,W,48,99,37,86,43.0,9,26,34.6,16,20,80.0,13,27,40,18,12,10,3,24,6,
NYK,NYK vs. PHX,12/20/2014,L,48,90,35,88,39.8,7,22,31.8,13,16,81.3,17,28,45,17,15,11,4,21,-9,
CHA,CHA vs. UTA,12/20/2014,W,48,104,42,87,48.3,9,22,40.9,11,16,68.8,15,34,49,21,5,8,3,14,18,
HOU,HOU vs. ATL,12/20/2014,L,48,97,34,86,39.5,15,43,34.9,14,18,77.8,15,28,43,27,16,8,4,25,-7,
MIL,MIL @ LAC,12/20/2014,L,48,102,43,81,53.1,8,24,33.3,8,15,53.3,10,36,46,29,20,6,1,26,-4,
PHX,PHX @ NYK,12/20/2014,W,48,99,35,78,44.9,10,25,40.0,19,23,82.6,12,31,43,15,16,10,3,12,9,
UTA,UTA @ CHA,12/20/2014,L,48,86,33,85,38.8,8,31,25.8,12,15,80.0,13,26,39,18,9,3,5,15,-18,
DEN,DEN vs. IND,12/20/2014,W,48,76,30,82,36.6,2,16,12.5,14,19,73.7,9,40,49,14,16,7,7,20,3,
POR,POR @ NOP,12/20/2014,W,48,114,48,90,53.3,9,25,36.0,9,15,60.0,10,35,45,25,13,11,3,25,26,
NOP,NOP vs. POR,12/20/2014,L,48,88,30,85,35.3,3,15,20.0,25,28,89.3,20,28,48,15,17,7,6,11,-26,
LAC,LAC vs. MIL,12/20/2014,W,48,106,37,81,45.7,12,26,46.2,20,27,74.1,11,30,41,29,12,10,4,18,4,
ATL,ATL @ HOU,12/20/2014,W,48,104,38,74,51.4,10,26,38.5,18,24,75.0,4,33,37,26,15,7,9,15,7,
SAS,SAS @ DAL,12/20/2014,L,48,93,32,77,41.6,3,13,23.1,26,26,100,12,36,48,10,19,6,2,20,-6,
IND,IND @ DEN,12/20/2014,L,48,73,27,88,30.7,7,23,30.4,12,17,70.6,11,39,50,17,15,5,2,24,-3,
MIN,MIN @ BOS,12/19/2014,L,48,98,42,93,45.2,6,12,50.0,8,16,50.0,15,22,37,23,13,8,5,13,-16,
CHI,CHI @ MEM,12/19/2014,W,48,103,32,73,43.8,10,26,38.5,29,33,87.9,8,43,51,17,11,2,3,18,6,
SAS,SAS vs. POR,12/19/2014,L,63,119,45,109,41.3,8,20,40.0,21,26,80.8,17,43,60,24,20,8,4,22,-10,
LAC,LAC @ DEN,12/19/2014,L,48,106,39,85,45.9,3,18,16.7,25,33,75.8,13,26,39,21,11,14,4,22,-3,
UTA,UTA @ ORL,12/19/2014,W,48,101,39,73,53.4,4,11,36.4,19,24,79.2,7,35,42,24,16,4,5,14,7,
DET,DET vs. TOR,12/19/2014,L,48,100,41,94,43.6,8,25,32.0,10,15,66.7,14,35,49,28,11,5,7,20,-10,
PHI,PHI vs. CHA,12/19/2014,L,48,91,32,71,45.1,12,26,46.2,15,17,88.2,2,33,35,23,25,6,12,17,-18,
OKC,OKC @ LAL,12/19/2014,W,48,104,37,86,43.0,8,21,38.1,22,29,75.9,11,31,42,21,7,5,8,16,1,
ORL,ORL vs. UTA,12/19/2014,L,48,94,37,83,44.6,12,22,54.5,8,12,66.7,9,25,34,28,12,6,2,22,-7,
BKN,BKN @ CLE,12/19/2014,L,48,91,37,78,47.4,9,24,37.5,8,12,66.7,4,33,37,23,16,8,8,26,-4,
TOR,TOR @ DET,12/19/2014,W,48,110,42,88,47.7,8,27,29.6,18,24,75.0,9,38,47,24,9,4,5,16,10,
MIA,MIA vs. WAS,12/19/2014,L,48,103,40,75,53.3,9,19,47.4,14,19,73.7,5,29,34,22,16,7,3,27,-2,
WAS,WAS @ MIA,12/19/2014,W,48,105,39,79,49.4,3,14,21.4,24,33,72.7,13,23,36,24,9,6,3,17,2,
CHA,CHA @ PHI,12/19/2014,W,48,109,43,98,43.9,10,24,41.7,13,17,76.5,17,28,45,25,15,10,3,17,18,
POR,POR @ SAS,12/19/2014,W,63,129,47,110,42.7,13,35,37.1,22,23,95.7,15,43,58,18,14,12,5,24,10,
MEM,MEM vs. CHI,12/19/2014,L,48,97,37,94,39.4,2,13,15.4,21,24,87.5,14,31,45,12,4,4,6,25,-6,
BOS,BOS vs. MIN,12/19/2014,W,48,114,48,85,56.5,8,23,34.8,10,14,71.4,12,31,43,29,13,9,6,20,16,
DEN,DEN vs. LAC,12/19/2014,W,48,109,38,80,47.5,11,29,37.9,22,30,73.3,9,31,40,30,21,6,1,24,3,
LAL,LAL vs. OKC,12/19/2014,L,48,103,41,85,48.2,10,25,40.0,11,15,73.3,5,38,43,28,11,3,5,21,-1,
CLE,CLE vs. BKN,12/19/2014,W,48,95,31,77,40.3,9,24,37.5,24,29,82.8,11,33,44,22,16,7,4,16,4,
NOP,NOP @ HOU,12/18/2014,W,48,99,38,82,46.3,5,18,27.8,18,22,81.8,12,33,45,21,12,4,8,17,9,
HOU,HOU vs. NOP,12/18/2014,L,48,90,33,86,38.4,6,25,24.0,18,23,78.3,12,31,43,19,11,8,4,18,-9,
SAC,SAC vs. MIL,12/18/2014,L,48,107,38,67,56.7,6,14,42.9,25,33,75.8,4,31,35,24,21,5,0,23,-1,
NYK,NYK @ CHI,12/18/2014,L,48,97,38,82,46.3,6,9,66.7,15,19,78.9,14,27,41,19,16,7,6,24,-6,
GSW,GSW vs. OKC,12/18/2014,W,48,114,48,94,51.1,12,31,38.7,6,10,60.0,10,29,39,32,10,9,7,15,5,
MIL,MIL @ SAC,12/18/2014,W,48,108,37,75,49.3,13,23,56.5,21,27,77.8,5,22,27,24,16,7,2,26,1,
OKC,OKC @ GSW,12/18/2014,L,48,109,41,86,47.7,11,25,44.0,16,24,66.7,8,35,43,17,16,5,4,15,-5,
CHI,CHI vs. NYK,12/18/2014,W,48,103,34,75,45.3,12,23,52.2,23,30,76.7,11,21,32,23,13,9,8,17,6,
DET,DET vs. DAL,12/17/2014,L,48,106,40,89,44.9,13,33,39.4,13,19,68.4,10,32,42,22,11,9,4,27,-11,
CHA,CHA vs. PHX,12/17/2014,L,48,106,40,86,46.5,10,24,41.7,16,22,72.7,8,27,35,22,7,6,3,16,-5,
LAC,LAC vs. IND,12/17/2014,W,48,102,34,78,43.6,6,18,33.3,28,45,62.2,14,37,51,20,12,7,4,15,2,
DAL,DAL @ DET,12/17/2014,W,48,117,40,79,50.6,10,22,45.5,27,35,77.1,9,36,45,29,14,9,4,15,11,
TOR,TOR vs. BKN,12/17/2014,W,48,105,41,80,51.3,10,20,50.0,13,19,68.4,11,31,42,24,12,6,4,21,16,
MEM,MEM @ SAS,12/17/2014,W,63,117,48,107,44.9,10,27,37.0,11,14,78.6,13,45,58,29,12,12,6,27,1,
UTA,UTA @ MIA,12/17/2014,W,48,105,35,66,53.0,14,25,56.0,21,24,87.5,6,32,38,23,20,4,5,26,18,
CLE,CLE vs. ATL,12/17/2014,L,48,98,37,82,45.1,8,30,26.7,16,21,76.2,10,23,33,24,9,3,0,17,-29,
PHX,PHX @ CHA,12/17/2014,W,48,111,43,82,52.4,9,25,36.0,16,21,76.2,8,35,43,22,8,4,7,15,5,
ATL,ATL @ CLE,12/17/2014,W,48,127,49,76,64.5,16,28,57.1,13,16,81.3,6,34,40,36,9,3,5,17,29,
MIA,MIA vs. UTA,12/17/2014,L,48,87,27,70,38.6,4,17,23.5,29,40,72.5,8,23,31,10,11,10,0,24,-18,
IND,IND @ LAC,12/17/2014,L,48,100,40,90,44.4,4,19,21.1,16,23,69.6,14,29,43,27,12,6,4,30,-2,
MIL,MIL @ POR,12/17/2014,L,48,97,37,77,48.1,7,19,36.8,16,22,72.7,5,27,32,16,13,8,0,25,-7,
SAS,SAS vs. MEM,12/17/2014,L,63,116,43,105,41.0,17,35,48.6,13,27,48.1,19,41,60,31,16,6,11,16,-1,
POR,POR vs. MIL,12/17/2014,W,48,104,41,87,47.1,7,23,30.4,15,29,51.7,16,36,52,25,14,4,3,19,7,
ORL,ORL @ BOS,12/17/2014,L,48,92,37,85,43.5,5,19,26.3,13,15,86.7,10,26,36,17,12,8,1,16,-17,
BKN,BKN @ TOR,12/17/2014,L,48,89,35,81,43.2,9,27,33.3,10,22,45.5,14,29,43,20,15,3,8,16,-16,
BOS,BOS vs. ORL,12/17/2014,W,48,109,44,80,55.0,7,19,36.8,14,18,77.8,7,35,42,25,14,9,8,16,17,
HOU,HOU @ DEN,12/17/2014,W,53,115,35,85,41.2,8,28,28.6,37,48,77.1,10,45,55,17,16,7,5,23,4,
DEN,DEN vs. HOU,12/17/2014,L,53,111,40,99,40.4,13,30,43.3,18,23,78.3,16,35,51,30,18,8,1,36,-4,
MIA,MIA @ BKN,12/16/2014,W,48,95,33,72,45.8,9,24,37.5,20,26,76.9,7,34,41,20,18,9,2,23,4,
MIN,MIN @ WAS,12/16/2014,L,48,95,36,81,44.4,3,8,37.5,20,35,57.1,11,30,41,17,10,7,5,18,-14,
UTA,UTA @ NOP,12/16/2014,L,48,111,45,90,50.0,5,15,33.3,16,19,84.2,18,19,37,19,15,6,7,18,-8,
MEM,MEM vs. GSW,12/16/2014,W,48,105,42,92,45.7,5,14,35.7,16,19,84.2,10,38,48,24,13,9,4,16,7,
BKN,BKN vs. MIA,12/16/2014,L,48,91,30,77,39.0,8,28,28.6,23,32,71.9,11,26,37,25,17,9,2,26,-4,
NYK,NYK vs. DAL,12/16/2014,L,48,87,37,84,44.0,5,21,23.8,8,10,80.0,10,25,35,23,15,11,5,13,-20,
SAC,SAC vs. OKC,12/16/2014,L,48,92,36,84,42.9,5,18,27.8,15,17,88.2,13,35,48,21,19,7,3,21,-12,
WAS,WAS vs. MIN,12/16/2014,W,48,109,43,86,50.0,10,17,58.8,13,18,72.2,10,36,46,29,10,7,8,25,14,
DAL,DAL @ NYK,12/16/2014,W,48,107,42,83,50.6,15,33,45.5,8,8,100,10,31,41,30,17,9,4,14,20,
OKC,OKC @ SAC,12/16/2014,W,48,104,41,87,47.1,6,20,30.0,16,24,66.7,12,29,41,18,12,9,9,20,12,
NOP,NOP vs. UTA,12/16/2014,W,48,119,47,79,59.5,8,16,50.0,17,18,94.4,9,23,32,24,16,9,9,20,8,
GSW,GSW @ MEM,12/16/2014,L,48,98,39,95,41.1,9,31,29.0,11,12,91.7,15,34,49,18,14,9,11,19,-7,
IND,IND vs. LAL,12/15/2014,W,48,110,40,83,48.2,7,17,41.2,23,27,85.2,11,42,53,21,14,7,2,20,19,
TOR,TOR vs. ORL,12/15/2014,W,48,95,37,83,44.6,11,30,36.7,10,15,66.7,12,27,39,25,13,8,4,14,13,
CLE,CLE vs. CHA,12/15/2014,W,48,97,38,83,45.8,9,24,37.5,12,17,70.6,8,35,43,28,11,10,5,14,9,
BOS,BOS @ PHI,12/15/2014,W,48,105,38,86,44.2,6,25,24.0,23,35,65.7,16,36,52,26,22,15,5,23,18,
LAL,LAL @ IND,12/15/2014,L,48,91,29,88,33.0,10,26,38.5,23,29,79.3,11,27,38,14,9,10,5,20,-19,
SAS,SAS @ POR,12/15/2014,L,48,95,38,78,48.7,4,11,36.4,15,22,68.2,9,33,42,19,15,5,4,21,-13,
DET,DET @ LAC,12/15/2014,L,48,91,35,83,42.2,8,27,29.6,13,22,59.1,17,24,41,23,18,10,3,19,-22,
PHI,PHI vs. BOS,12/15/2014,L,48,87,33,93,35.5,4,28,14.3,17,21,81.0,16,32,48,19,23,11,9,28,-18,
CHI,CHI @ ATL,12/15/2014,L,48,86,35,93,37.6,6,29,20.7,10,14,71.4,15,42,57,18,16,3,6,17,-7,
POR,POR vs. SAS,12/15/2014,W,48,108,41,89,46.1,7,18,38.9,19,22,86.4,11,35,46,18,11,8,2,19,13,
PHX,PHX vs. MIL,12/15/2014,L,48,94,30,75,40.0,12,38,31.6,22,27,81.5,16,26,42,17,23,12,5,24,-2,
CHA,CHA @ CLE,12/15/2014,L,48,88,38,83,45.8,5,16,31.3,7,14,50.0,5,32,37,22,10,4,5,14,-9,
ORL,ORL @ TOR,12/15/2014,L,48,82,36,74,48.6,4,15,26.7,6,8,75.0,6,30,36,13,19,5,7,19,-13,
ATL,ATL vs. CHI,12/15/2014,W,48,93,36,83,43.4,7,21,33.3,14,17,82.4,5,35,40,26,10,10,7,17,7,
MIL,MIL @ PHX,12/15/2014,W,48,96,35,73,47.9,8,16,50.0,18,22,81.8,5,28,33,23,21,10,1,27,2,
LAC,LAC vs. DET,12/15/2014,W,48,113,43,80,53.8,12,24,50.0,15,20,75.0,12,29,41,35,15,9,3,21,22,
OKC,OKC vs. PHX,12/14/2014,W,48,112,39,80,48.8,4,18,22.2,30,34,88.2,14,49,63,20,19,7,5,19,24,
NYK,NYK vs. TOR,12/14/2014,L,53,90,29,78,37.2,9,29,31.0,23,28,82.1,12,31,43,15,25,11,4,22,-5,
TOR,TOR @ NYK,12/14/2014,W,53,95,36,78,46.2,9,24,37.5,14,18,77.8,9,33,42,24,24,14,2,25,5,
DEN,DEN vs. SAS,12/14/2014,L,48,91,34,83,41.0,8,16,50.0,15,21,71.4,15,30,45,20,21,10,4,29,-8,
MIN,MIN vs. LAL,12/14/2014,L,48,94,38,90,42.2,3,10,30.0,15,20,75.0,14,32,46,25,14,6,3,21,-6,
CHI,CHI @ MIA,12/14/2014,W,48,93,33,71,46.5,9,18,50.0,18,21,85.7,8,36,44,21,20,4,8,18,18,
UTA,UTA @ WAS,12/14/2014,L,48,84,30,78,38.5,5,17,29.4,19,28,67.9,12,33,45,13,17,8,7,18,-9,
LAL,LAL @ MIN,12/14/2014,W,48,100,34,81,42.0,5,17,29.4,27,34,79.4,11,34,45,22,11,10,5,17,6,
NOP,NOP vs. GSW,12/14/2014,L,53,122,47,101,46.5,8,27,29.6,20,25,80.0,12,32,44,22,14,14,6,27,-6,
GSW,GSW @ NOP,12/14/2014,W,53,128,44,86,51.2,11,24,45.8,29,35,82.9,8,38,46,22,20,7,9,19,6,
WAS,WAS vs. UTA,12/14/2014,W,48,93,41,84,48.8,4,13,30.8,7,12,58.3,10,31,41,20,15,11,9,21,9,
SAS,SAS @ DEN,12/14/2014,W,48,99,34,74,45.9,5,16,31.3,26,35,74.3,11,32,43,26,13,9,11,20,8,
PHX,PHX @ OKC,12/14/2014,L,48,88,34,99,34.3,7,31,22.6,13,18,72.2,14,26,40,21,11,11,3,22,-24,
MIA,MIA vs. CHI,12/14/2014,L,48,75,28,80,35.0,4,22,18.2,15,18,83.3,13,27,40,12,15,13,5,22,-18,
ORL,ORL vs. ATL,12/13/2014,W,48,100,37,74,50.0,10,21,47.6,16,21,76.2,7,29,36,26,15,6,6,15,1,
POR,POR @ IND,12/13/2014,W,48,95,40,90,44.4,5,17,29.4,10,12,83.3,11,35,46,21,12,9,5,21,10,
LAC,LAC @ MIL,12/13/2014,L,48,106,39,91,42.9,14,29,48.3,14,19,73.7,10,25,35,24,13,8,3,24,-5,
DET,DET @ SAC,12/13/2014,W,48,95,35,79,44.3,6,20,30.0,19,23,82.6,8,35,43,22,15,10,9,18,5,
PHI,PHI vs. MEM,12/13/2014,L,53,115,40,82,48.8,11,28,39.3,24,34,70.6,10,35,45,22,17,11,4,24,-5,
DAL,DAL vs. GSW,12/13/2014,L,48,98,36,89,40.4,5,25,20.0,21,30,70.0,17,36,53,14,15,11,0,23,-7,
MEM,MEM @ PHI,12/13/2014,W,53,120,45,93,48.4,11,26,42.3,19,27,70.4,9,33,42,33,15,9,4,24,5,
SAC,SAC vs. DET,12/13/2014,L,48,90,33,93,35.5,11,29,37.9,13,19,68.4,22,33,55,21,17,4,7,18,-5,
MIL,MIL vs. LAC,12/13/2014,W,48,111,43,76,56.6,7,11,63.6,18,24,75.0,6,33,39,25,16,3,4,19,5,
DEN,DEN @ HOU,12/13/2014,L,48,96,36,96,37.5,7,28,25.0,17,26,65.4,15,36,51,24,16,7,7,26,-12,
HOU,HOU vs. DEN,12/13/2014,W,48,108,39,88,44.3,10,34,29.4,20,34,58.8,13,39,52,20,15,8,7,21,12,
IND,IND vs. POR,12/13/2014,L,48,85,34,88,38.6,4,15,26.7,13,16,81.3,12,37,49,16,13,8,2,18,-10,
BKN,BKN @ CHA,12/13/2014,W,48,114,42,72,58.3,16,23,69.6,14,20,70.0,4,39,43,29,14,4,4,24,27,
GSW,GSW @ DAL,12/13/2014,W,48,105,37,83,44.6,10,32,31.3,21,27,77.8,9,36,45,21,14,7,7,24,7,
CHA,CHA vs. BKN,12/13/2014,L,48,87,31,79,39.2,8,22,36.4,17,27,63.0,9,25,34,16,6,3,4,19,-27,
ATL,ATL @ ORL,12/13/2014,L,48,99,35,84,41.7,8,27,29.6,21,24,87.5,9,32,41,24,11,4,4,19,-1,
DET,DET @ PHX,12/12/2014,W,48,105,40,84,47.6,4,15,26.7,21,27,77.8,13,34,47,17,18,11,3,18,2,
NYK,NYK @ BOS,12/12/2014,W,48,101,40,81,49.4,6,16,37.5,15,18,83.3,11,29,40,26,13,13,5,20,6,
WAS,WAS vs. LAC,12/12/2014,W,48,104,39,80,48.8,9,16,56.3,17,21,81.0,9,28,37,28,16,10,6,25,8,
MEM,MEM vs. CHA,12/12/2014,W,58,113,39,85,45.9,6,13,46.2,29,38,76.3,7,40,47,21,20,7,9,22,6,
OKC,OKC @ MIN,12/12/2014,W,48,111,45,88,51.1,6,24,25.0,15,20,75.0,16,31,47,23,19,11,6,23,19,
ATL,ATL vs. ORL,12/12/2014,W,48,87,29,78,37.2,9,29,31.0,20,27,74.1,5,37,42,24,12,12,3,12,6,
POR,POR @ CHI,12/12/2014,L,48,106,43,88,48.9,12,24,50.0,8,11,72.7,11,26,37,20,11,3,5,17,-9,
SAS,SAS vs. LAL,12/12/2014,L,53,110,42,90,46.7,12,31,38.7,14,21,66.7,12,35,47,23,19,10,5,16,-2,
ORL,ORL @ ATL,12/12/2014,L,48,81,30,77,39.0,9,26,34.6,12,16,75.0,9,37,46,14,19,3,4,27,-6,
IND,IND @ TOR,12/12/2014,L,48,94,33,80,41.3,8,22,36.4,20,23,87.0,6,33,39,24,12,4,7,22,-12,
MIN,MIN vs. OKC,12/12/2014,L,48,92,36,78,46.2,1,7,14.3,19,29,65.5,9,22,31,21,16,11,9,16,-19,
LAL,LAL @ SAS,12/12/2014,W,53,112,44,96,45.8,12,24,50.0,12,15,80.0,14,35,49,27,15,11,4,19,2,
CHI,CHI vs. POR,12/12/2014,W,48,115,44,88,50.0,5,15,33.3,22,28,78.6,14,33,47,18,8,5,3,11,9,
NOP,NOP vs. CLE,12/12/2014,W,48,119,44,79,55.7,12,28,42.9,19,25,76.0,6,33,39,21,8,5,6,15,5,
UTA,UTA vs. MIA,12/12/2014,L,48,95,34,77,44.2,8,28,28.6,19,22,86.4,12,32,44,16,14,4,6,18,-5,
PHI,PHI @ BKN,12/12/2014,L,48,70,22,69,31.9,11,28,39.3,15,20,75.0,10,27,37,18,24,10,4,20,-18,
CHA,CHA @ MEM,12/12/2014,L,58,107,41,98,41.8,6,17,35.3,19,27,70.4,13,36,49,16,15,8,11,29,-6,
BOS,BOS vs. NYK,12/12/2014,L,48,95,37,85,43.5,7,22,31.8,14,18,77.8,12,29,41,28,18,3,3,18,-6,
MIA,MIA @ UTA,12/12/2014,W,48,100,36,72,50.0,7,20,35.0,21,31,67.7,7,28,35,19,9,6,3,16,5,
CLE,CLE @ NOP,12/12/2014,L,48,114,44,89,49.4,8,22,36.4,18,23,78.3,11,29,40,22,6,6,6,19,-5,
LAC,LAC @ WAS,12/12/2014,L,48,96,32,75,42.7,6,20,30.0,26,31,83.9,12,25,37,14,18,7,2,20,-8,
TOR,TOR vs. IND,12/12/2014,W,48,106,38,91,41.8,10,26,38.5,20,22,90.9,16,36,52,21,10,2,3,23,12,
BKN,BKN vs. PHI,12/12/2014,W,48,88,36,81,44.4,5,20,25.0,11,17,64.7,13,34,47,25,17,16,5,15,18,
PHX,PHX vs. DET,12/12/2014,L,48,103,39,83,47.0,10,31,32.3,15,19,78.9,10,27,37,16,17,11,5,24,-2,
SAC,SAC vs. HOU,12/11/2014,L,53,109,39,84,46.4,8,18,44.4,23,34,67.6,11,33,44,22,22,8,4,23,-4,
HOU,HOU @ SAC,12/11/2014,W,53,113,38,95,40.0,15,44,34.1,22,31,71.0,14,28,42,18,14,13,3,27,4,
OKC,OKC vs. CLE,12/11/2014,W,48,103,38,87,43.7,7,26,26.9,20,22,90.9,11,35,46,22,11,9,11,23,9,
CLE,CLE @ OKC,12/11/2014,L,48,94,31,85,36.5,9,28,32.1,23,30,76.7,15,33,48,20,15,5,4,20,-9,
ATL,ATL vs. PHI,12/10/2014,W,48,95,38,91,41.8,10,30,33.3,9,13,69.2,16,36,52,26,18,15,1,16,16,
MIN,MIN vs. POR,12/10/2014,W,48,90,32,81,39.5,1,12,8.3,25,33,75.8,20,36,56,22,18,13,3,19,8,
SAS,SAS vs. NYK,12/10/2014,W,48,109,37,73,50.7,10,19,52.6,25,30,83.3,8,27,35,22,10,10,4,16,14,
POR,POR @ MIN,12/10/2014,L,48,82,31,80,38.8,10,35,28.6,10,12,83.3,11,27,38,20,20,7,10,25,-8,
IND,IND vs. LAC,12/10/2014,L,48,96,35,89,39.3,9,27,33.3,17,22,77.3,12,31,43,27,12,6,1,18,-7,
DAL,DAL vs. NOP,12/10/2014,W,48,112,44,83,53.0,9,21,42.9,15,17,88.2,5,24,29,17,9,5,5,18,5,
BOS,BOS @ CHA,12/10/2014,L,48,87,38,87,43.7,5,23,21.7,6,10,60.0,6,39,45,26,15,3,1,27,-9,
GSW,GSW vs. HOU,12/10/2014,W,48,105,40,81,49.4,8,23,34.8,17,20,85.0,6,37,43,21,15,9,5,16,12,
WAS,WAS @ ORL,12/10/2014,W,48,91,41,81,50.6,5,12,41.7,4,9,44.4,8,33,41,26,10,5,5,13,2,
BKN,BKN @ CHI,12/10/2014,L,48,80,29,88,33.0,3,14,21.4,19,24,79.2,15,29,44,16,11,9,5,25,-25,
DEN,DEN vs. MIA,12/10/2014,W,48,102,38,85,44.7,8,23,34.8,18,27,66.7,17,33,50,21,10,7,4,18,20,
PHI,PHI @ ATL,12/10/2014,L,48,79,30,72,41.7,6,25,24.0,13,22,59.1,7,32,39,21,18,10,10,18,-16,
CHI,CHI vs. BKN,12/10/2014,W,48,105,37,79,46.8,8,22,36.4,23,32,71.9,15,42,57,21,16,6,11,18,25,
MIA,MIA @ DEN,12/10/2014,L,48,82,30,82,36.6,7,22,31.8,15,21,71.4,16,26,42,18,11,1,6,20,-20,
CHA,CHA vs. BOS,12/10/2014,W,48,96,35,84,41.7,3,14,21.4,23,29,79.3,7,37,44,18,11,5,3,14,9,
NOP,NOP @ DAL,12/10/2014,L,48,107,40,88,45.5,7,18,38.9,20,24,83.3,16,29,45,16,12,5,3,20,-5,
ORL,ORL vs. WAS,12/10/2014,L,48,89,38,84,45.2,7,15,46.7,6,9,66.7,8,31,39,13,10,7,7,12,-2,
HOU,HOU @ GSW,12/10/2014,L,48,93,37,90,41.1,9,35,25.7,10,15,66.7,12,32,44,15,15,9,2,17,-12,
NYK,NYK @ SAS,12/10/2014,L,48,95,37,76,48.7,6,15,40.0,15,17,88.2,10,26,36,22,17,4,1,25,-14,
LAC,LAC @ IND,12/10/2014,W,48,103,42,88,47.7,7,24,29.2,12,14,85.7,10,40,50,25,13,7,7,17,7,
DAL,DAL @ MEM,12/09/2014,L,48,105,38,85,44.7,18,40,45.0,11,14,78.6,12,31,43,19,16,4,7,22,-9,
UTA,UTA vs. SAS,12/09/2014,W,48,100,40,80,50.0,4,14,28.6,16,22,72.7,8,35,43,18,19,5,7,23,4,
OKC,OKC vs. MIL,12/09/2014,W,48,114,41,82,50.0,4,21,19.0,28,34,82.4,15,39,54,23,20,10,6,28,13,
NYK,NYK @ NOP,12/09/2014,L,48,93,37,78,47.4,9,19,47.4,10,13,76.9,6,24,30,19,13,8,8,20,-11,
MIL,MIL @ OKC,12/09/2014,L,48,101,34,84,40.5,4,21,19.0,29,35,82.9,9,22,31,19,14,8,2,25,-13,
TOR,TOR @ CLE,12/09/2014,L,48,101,42,82,51.2,7,23,30.4,10,10,100,12,23,35,26,15,4,3,24,-4,
NOP,NOP vs. NYK,12/09/2014,W,48,104,40,80,50.0,4,15,26.7,20,26,76.9,12,31,43,22,11,7,8,14,11,
SAS,SAS @ UTA,12/09/2014,L,48,96,39,84,46.4,4,20,20.0,14,23,60.9,11,26,37,23,13,12,8,21,-4,
MIA,MIA @ PHX,12/09/2014,W,48,103,43,80,53.8,9,17,52.9,8,12,66.7,9,25,34,25,12,14,4,14,6,
MEM,MEM vs. DAL,12/09/2014,W,48,114,41,85,48.2,7,14,50.0,25,29,86.2,12,29,41,20,5,10,1,17,9,
POR,POR @ DET,12/09/2014,W,48,98,41,84,48.8,9,21,42.9,7,8,87.5,10,37,47,25,13,4,7,12,12,
PHX,PHX vs. MIA,12/09/2014,L,48,97,37,77,48.1,17,35,48.6,6,9,66.7,10,27,37,24,23,7,5,20,-6,
SAC,SAC @ LAL,12/09/2014,L,48,95,32,70,45.7,7,15,46.7,24,37,64.9,9,39,48,20,16,3,3,25,-3,
LAL,LAL vs. SAC,12/09/2014,W,48,98,38,96,39.6,5,25,20.0,17,25,68.0,14,31,45,27,5,9,6,23,3,
CLE,CLE vs. TOR,12/09/2014,W,48,105,39,79,49.4,9,26,34.6,18,21,85.7,12,19,31,27,12,4,5,17,4,
DET,DET vs. POR,12/09/2014,L,48,86,34,97,35.1,5,22,22.7,13,16,81.3,17,30,47,23,9,7,2,8,-12,
UTA,UTA @ SAC,12/08/2014,L,48,92,32,79,40.5,3,17,17.6,25,37,67.6,11,24,35,20,13,7,7,26,-9,
SAC,SAC vs. UTA,12/08/2014,W,48,101,35,74,47.3,3,8,37.5,28,36,77.8,10,35,45,18,17,8,2,24,9,
PHX,PHX @ LAC,12/08/2014,L,53,120,44,91,48.4,16,37,43.2,16,20,80.0,7,36,43,32,17,9,3,28,-1,
CLE,CLE @ BKN,12/08/2014,W,48,110,43,90,47.8,9,25,36.0,15,22,68.2,20,35,55,25,14,10,5,17,22,
